epoch,train_pr_auc,train_roc_auc,train_f1,train_mcc,train_precision,train_recall,train_signal_recall_at_0.30,train_signal_recall_at_0.50,train_signal_recall_at_0.70,train_loss,val_pr_auc,val_roc_auc,val_f1,val_mcc,val_precision,val_recall,val_signal_recall_at_0.30,val_signal_recall_at_0.50,val_signal_recall_at_0.70,val_loss
1.0,0.41205125695626194,0.8211793882360583,0.3890339660791672,0.3330309666724385,0.2612378264842141,0.7616089851396654,0.5726920308268977,0.756776851289237,0.8934958580564689,0.8333108668980002,0.5792802525846593,0.7720875017966045,0.517217230479703,0.23541683515844028,0.3518471682027162,0.9758914746479125,0.522887921248715,0.7428670549131547,0.8903369479540533,1.0773058635113069
2.0,0.4264961056088477,0.8263462614063841,0.39151967146030336,0.3380256108146878,0.2620279563820415,0.774045637532245,0.5810953584901425,0.7652459113638513,0.8991496470490156,0.8220561007038379,0.5989612122674404,0.7791619340167322,0.5206239603105479,0.2435708222859315,0.35531352754328016,0.9735880148666264,0.5265382545233777,0.7459281310344652,0.8919516656080445,1.0621722131998004
3.0,0.43101865259101246,0.8275937017817754,0.3921659070117632,0.3392138553610798,0.26231264339931304,0.7766160153012228,0.5829194329056452,0.7672014506020929,0.9002763166121835,0.8192628552461939,0.5936266345787516,0.7771779066223844,0.5109890364785776,0.2214189755190327,0.3451706249653056,0.9834191710095684,0.5262244942209434,0.7441322997099631,0.8916838214474299,1.083889699582347
4.0,0.43428389748583013,0.8282453193617625,0.3922790450276542,0.3395904796280354,0.2622557059808699,0.7780048128950959,0.5842845828637206,0.7682335296220707,0.9010602958599804,0.8178230511667595,0.6083807782439643,0.7810792008235826,0.5260887799771933,0.2554766366786529,0.3612022815020142,0.9679530839066474,0.5292371033036664,0.7467826814516644,0.8921098212076456,1.0582713897915905
5.0,0.4379861380136818,0.8289028759872099,0.3932333951534087,0.34071578422013293,0.263078024031406,0.7782801675695521,0.5853607506962024,0.7691493744999928,0.9016390617259408,0.8163490562274812,0.6133419601833514,0.7838694640462155,0.5125108149968843,0.22553527050574826,0.3466204303396661,0.9829396024172298,0.5306273420420949,0.7478668125779618,0.8932271139919239,1.0678596772597992
6.0,0.44125542562558007,0.829460924484357,0.39407421311092944,0.341529329600324,0.2639165493397974,0.7775386739047137,0.5866401278735885,0.7703245417569151,0.9020142174396103,0.8151072551557399,0.6147851893379261,0.7837552886597017,0.523653554730917,0.2509145967607372,0.3583208846830365,0.9722666503409274,0.530436024784513,0.7478693634747295,0.893479652771932,1.0577674512338193
7.0,0.443714842914721,0.8298845378226344,0.3943491661100762,0.34187440091377774,0.26414026402483026,0.777737875175754,0.5878209064339205,0.7711510065876702,0.9026338656589834,0.814136331180706,0.620430270995879,0.7876445644558115,0.5259733349549248,0.2562484411529902,0.3606967555318405,0.9708151900800727,0.5340685017818014,0.7512926669370618,0.8950714123550134,1.0539008976496127
8.0,0.44545612462708467,0.8302113666400861,0.3948565317167725,0.34245071644534447,0.2645919644045352,0.7777703405740524,0.5887932651533249,0.7719482124792182,0.9030462964595882,0.8133771154685735,0.6169040301370988,0.7856508778598095,0.5168307217662272,0.2362802204729144,0.35092317203353535,0.980284118881993,0.5340225856399817,0.7495759134123601,0.8937474969325466,1.0515242289988511
9.0,0.4472010207382011,0.8305850474145995,0.395307393401227,0.3429333838011476,0.26501251933971975,0.7776368717143815,0.5895151192562298,0.7727738756952004,0.9035677468692935,0.8125677154341419,0.6252514533324794,0.7898359668759282,0.5212903067508078,0.2461030105827292,0.35567681487502767,0.9755215946165875,0.5370785599677567,0.7534685818799599,0.8958825975271607,1.0450968631849131
10.0,0.44813124535235066,0.8308065293939246,0.39527481804284836,0.3429088742626064,0.264975421741503,0.7777042073552966,0.5899439831596769,0.773258451825357,0.9037689521772659,0.8121378915976016,0.6208407288017302,0.788261821360272,0.5216703337475566,0.24710826105264921,0.35602632335951456,0.9755547562745683,0.5359689198737816,0.7529660552167114,0.8960075914687808,1.0574731135989905
11.0,0.4500848341410947,0.831166291612883,0.39591540050207596,0.34353593327532783,0.26561147756153597,0.7771899714785464,0.5907143349563361,0.7740304068515618,0.9040996182710452,0.8113410020531681,0.6288483900801103,0.7908337706160556,0.520674589423188,0.24525848099718325,0.35486171506477315,0.9773531384958382,0.5383667628354748,0.7541496713169514,0.8962244176940404,1.0414160601683027
12.0,0.4510526895378515,0.8314144722608175,0.39573868668275386,0.3435179040077574,0.2653354123931828,0.778194795596249,0.591519556995612,0.7750163930221037,0.9042908033943576,0.8108295004794472,0.6271319619712172,0.7903674736254813,0.5194650414762146,0.24252621562925653,0.3535991872639392,0.9784219642415292,0.5370683563806856,0.7533078753835911,0.896101974649188,1.0455827208732709
13.0,0.45230250230641844,0.8316951005823623,0.3962565902673186,0.34396306927608306,0.2658898010305905,0.7774368688285682,0.5919307853740575,0.7754576819545292,0.9045990242744986,0.8102567742770177,0.6272219335308684,0.7899954499646378,0.5150663293308168,0.2320083609530835,0.34914308995763316,0.9815085493305171,0.537466296276456,0.7521421155607254,0.8953316038253248,1.0579375032741478
14.0,0.45283908096812775,0.8319419165817774,0.39634319657769607,0.34410581907447424,0.26593806746918663,0.7776909807115453,0.5926546435138944,0.7760400550869672,0.9049204717983906,0.8097446439170815,0.6291869061335206,0.7912748300222469,0.5239015817223198,0.25197181653928924,0.35840735811147817,0.9733405778801538,0.5382672778615322,0.7538206056339106,0.8963162499776797,1.045952364528096
15.0,0.45393085992513105,0.8321770976767386,0.39659915653472994,0.34438454756158793,0.2661740381004931,0.777644487054723,0.5929788966894913,0.776627237908042,0.9053000363933107,0.8093040698047284,0.6299446139710633,0.7927350389572073,0.5245859037106245,0.25366791101252034,0.3590652157954475,0.9732155839385336,0.5397876123351164,0.755116461191932,0.8968774472665866,1.0388430912857842
16.0,0.455398120143144,0.8324788545940107,0.3967452835590866,0.3445319942963387,0.2663164134421241,0.7775531029706241,0.5936165812412524,0.7772140199217303,0.9053581534643386,0.8086633888862171,0.6305404837657149,0.7921671863898186,0.5179536477675575,0.2388618424671505,0.3520901088298362,0.9792714128651927,0.541272234253952,0.7550169762179895,0.8975228241488296,1.0451847784239112
17.0,0.4562252049520977,0.8327794973195217,0.3971466470009873,0.3449303102774987,0.2667120527578927,0.7772657240745758,0.5941292138884569,0.777855311739969,0.9057777987978984,0.808110042354311,0.6309594007568411,0.7931278968470301,0.5221306514008698,0.24844428437930843,0.3564103328513721,0.9758914746479125,0.5404916598430178,0.7565143526206638,0.8976962851290371,1.0491261870160735
18.0,0.4572547969845833,0.8330494879375301,0.3977453634258062,0.34549548612681935,0.2673220149684061,0.7766773388313418,0.5947564774481716,0.7781919899445443,0.9061281044536114,0.8075762697026179,0.6324517255202078,0.7938629402149233,0.52015783246312,0.24412478926351686,0.3543124491080448,0.9778811741267642,0.5420145452133698,0.7564072149564179,0.8981656501343047,1.045615553488193
19.0,0.4575847864088921,0.8331264323817471,0.3976219102300241,0.345397457352908,0.26718393981289396,0.7769017909677254,0.5950578846027438,0.7785675464656003,0.9063437388274941,0.8074102612218312,0.6308847445990814,0.7921760521275698,0.5238275291080485,0.2518877663682283,0.3583021035951124,0.9736058711440007,0.54093296498384,0.7554914430167926,0.8968850999568898,1.0435280768111495
20.0,0.458731346476011,0.8334255124736011,0.398456594208142,0.34613367171570314,0.26807007280588296,0.7757955625812637,0.5955717196721075,0.7790918025270104,0.9065653853121728,0.8067185205926121,0.6311700098880969,0.7921849899189488,0.5185483843735543,0.2404719609606973,0.3526356785673607,0.9793045745231737,0.5419150602394271,0.7547159703993939,0.8971070279756849,1.05889458931315
21.0,0.45937459970921524,0.8335579855889338,0.3985551139561855,0.3462105614551829,0.2681815397484762,0.7756091871465881,0.5961488823085223,0.7793286796923723,0.9068162907360587,0.806475759905847,0.6359494410711598,0.7949667477996972,0.5236987229234824,0.2518369413702928,0.3580874252900504,0.9743022659615987,0.5431956104168421,0.75716738219321,0.8979947400508649,1.0365576549243793
22.0,0.4603580326268664,0.8337711095243263,0.39881710711683516,0.34648992958139624,0.2684279627310822,0.7755330337431723,0.5964931758534392,0.7798381058804856,0.9069926459860743,0.8060192552765116,0.6354811806266855,0.7942732904587011,0.5254501484020859,0.2557632516320398,0.3599086602879843,0.9729732487455965,0.542529826360457,0.7574199209732181,0.8985610391333073,1.0349572768357698
23.0,0.46154036355766603,0.8340227418677032,0.39931772397906384,0.34697303232506155,0.268933222377543,0.775104971454498,0.5969028010023392,0.7802894149975711,0.907280425689509,0.8055068550947861,0.6362697162547309,0.795632602940997,0.5262004800056325,0.25739202628365765,0.3607049778842714,0.9723049137924438,0.544876651386795,0.7585142556865866,0.8984258416046161,1.032623766752583
24.0,0.4619795720001644,0.834166316980945,0.3992871379987975,0.346987369568364,0.26887278509073675,0.7753767188624766,0.5972142283415712,0.7805339075032746,0.9076002699838555,0.8052164054274045,0.6379414511881957,0.7957772908496934,0.5254568826567392,0.2559433694336493,0.3598584655660529,0.9733864940219734,0.5450475614702348,0.7586469023185101,0.8986936857652308,1.0390229039912329
25.0,0.46268073735253046,0.8343746875980705,0.3997107000657293,0.34736501985984886,0.26932163394975955,0.7748416410016337,0.5976362785194496,0.7810389248101376,0.9079557861355916,0.8048122657257498,0.6400105289176052,0.7958624377314489,0.5207390879288378,0.24524895646530698,0.35497717529834316,0.9769322405291581,0.5449684836704344,0.7577107232047426,0.8988008234294766,1.037695113140643
26.0,0.463151118031169,0.8344674247078165,0.40000413998532375,0.34763491575778,0.26962736779301977,0.7745177886334231,0.5980026164706184,0.7812709922868627,0.9080303363094617,0.8045499494170322,0.6416940489775502,0.7975933705482092,0.5293921415274428,0.2642568039502592,0.36410220547239186,0.969521885418819,0.5461316925965323,0.7587463872924527,0.8993951823763644,1.030640657090052
27.0,0.4640839079179665,0.8347051103928742,0.40017803503149774,0.3478768953937883,0.26975284591691717,0.7747863295823106,0.5983220599575786,0.7817627829499745,0.9084303420810882,0.804015772868278,0.6375530609394726,0.7950938148298361,0.5207897086220321,0.24568827024985251,0.3549293165958984,0.9776515934176659,0.5436139574867545,0.7569811667291636,0.8988135779133154,1.0410449269295874
28.0,0.46453592576392894,0.8348664974749138,0.4007154461825575,0.3483111073347124,0.2703545733833319,0.7738580596754101,0.59856454842635,0.7820970563102313,0.9088744366652184,0.8037904095417046,0.640753816697217,0.7968559993718101,0.5270758772133132,0.25934285586693673,0.3616143051618501,0.9716824949811106,0.5459352735454149,0.7583229384290047,0.8993824278925256,1.0304241092848352
29.0,0.46582794839881114,0.8351243287988264,0.40087685796508393,0.3484578086202372,0.27052441863235477,0.7736708826259617,0.5990599463559394,0.7827407529727883,0.9090447798044381,0.8031928172472876,0.6380515849972547,0.7958015697607492,0.5257392394426345,0.25671243492413925,0.36010382983381,0.9735293442409679,0.5450654177476092,0.7581571301391004,0.8989844879967552,1.056122934344575
30.0,0.46630199543342166,0.8352749059101653,0.40075307208526795,0.34845371154317034,0.27031990275994755,0.774423198090233,0.5992447185610694,0.7826718141023278,0.909375045090831,0.8028939731538495,0.6394901222917687,0.7967788369998938,0.5269506391455924,0.2590135403754048,0.3615024187096229,0.9716391297360587,0.5467490096143299,0.7588943393049826,0.8990584640030203,1.05080436264597
31.0,0.4668422983988673,0.8354389548549707,0.40146123768646524,0.3490419909584591,0.2711033646056959,0.7732929212605874,0.5995870080690543,0.7834706232234213,0.9097461927306366,0.8025401534887868,0.6424217797041585,0.7982005103336836,0.5287049862939092,0.26301239413053695,0.3632856541417698,0.9707106033125945,0.5457414053910652,0.7598024585543047,0.8999946431167877,1.0265685623641028
32.0,0.46806209890031414,0.8356569404036066,0.4014158964380023,0.3490264544364556,0.2710378410779779,0.7734897176873093,0.599932103228744,0.7836666180353704,0.9100275595158888,0.8019901580628234,0.6358284113888225,0.7944814990703339,0.5278812986908515,0.2610404671917374,0.36248448790318355,0.9708815133960343,0.5415655873822443,0.7560883528604481,0.8982931949726927,1.0332417094235617
33.0,0.4684453562930615,0.8358535972908527,0.4016982280165364,0.34932775070162236,0.2713045074968415,0.7734151675134391,0.600212267591837,0.7839632155013059,0.9102548173039772,0.8016048695617053,0.6420033511082033,0.7973950467910719,0.530186068033022,0.2659830266804614,0.3649365322757301,0.9689377300590022,0.5451240883732676,0.758088255926371,0.8991426435963563,1.02892447065714
34.0,0.46937555645278833,0.8360021499816326,0.4018997462185396,0.34950909813545233,0.27151827947787316,0.7731726790446676,0.6005140755537955,0.7841527973950726,0.9105349816670701,0.8012643899451252,0.6435413348564486,0.7967960656843844,0.5274159757016805,0.25991339230341703,0.36203516734783947,0.9709580402990672,0.546419943931289,0.7582642678033462,0.8986222606557335,1.0346465252050672
35.0,0.4697500694180029,0.8361139185616724,0.401944309139403,0.3495755333901231,0.27154729290738694,0.7732672695878577,0.6008932393413292,0.7845411797524934,0.910724563560837,0.8009937528266236,0.6430086683501591,0.7974442096056226,0.5232380925006997,0.25101115619706493,0.35753873837474653,0.9751797744497078,0.5467158479563491,0.7587565908795237,0.8992701884347443,1.044966250484876
36.0,0.4705091941495647,0.8362635948594848,0.4023001492835194,0.349884344647319,0.2719330598366495,0.772775478924746,0.6012006586066974,0.7846510009763668,0.9109814810955188,0.800654349438787,0.643120315123457,0.7980772307336809,0.5283568367225063,0.2620567521780012,0.36299266165866934,0.9704555136358187,0.547213272826062,0.7585576209316385,0.899346715337777,1.0328859788230664
37.0,0.4712747571420359,0.8364540238749495,0.40273900061356155,0.3503108088491052,0.27237757137841767,0.7724267764985787,0.601182221466923,0.7850021082468525,0.9110844885938234,0.8002397494012323,0.6473340365586544,0.798735781155179,0.5300752089681039,0.26549314508974825,0.3649165542745687,0.9683382693185789,0.5469862430137314,0.7591162673237777,0.8993824278925256,1.0272508119025914
38.0,0.4716227756772099,0.8365388067585908,0.4027637979941813,0.35038974412032997,0.2723642854075167,0.7727161594315589,0.6012319215828364,0.7853608308576797,0.9113586408461204,0.8000440335720905,0.646201769221178,0.7988324887098228,0.5296809761916708,0.26497309624994986,0.3643722755723515,0.9695448434897288,0.5491238945051132,0.7604886497848319,0.9000150502909298,1.0289183410022396
39.0,0.47198774192659987,0.8366343772568551,0.40315646289262674,0.35068443745778477,0.2728234342161405,0.7719153462735334,0.6015092802942247,0.7854053204775701,0.9114247740648763,0.79985010596646,0.6417316049903484,0.7973324729029745,0.5269332493180668,0.2593944563727378,0.361334815324394,0.9727334644494272,0.5466393210533163,0.758256615113043,0.8986401169331079,1.030845808319271
40.0,0.47263571454112513,0.8367082518611328,0.4029330044751076,0.35053065981356396,0.2725522315385961,0.7724496225196035,0.6017277203198123,0.7855171457383754,0.9114981218165873,0.7996778292028461,0.6450564906857551,0.7985843178432207,0.5321009821965896,0.2697285189609689,0.36710999831400903,0.9664582584007407,0.5472923506258626,0.7596417520579359,0.8990635657965558,1.0269769019059214
41.0,0.4734292503420056,0.8368582990125157,0.4031881952913986,0.35079709289319116,0.27279800469945487,0.7723518255173221,0.6020419533107492,0.7857933020276044,0.9116961206654686,0.7993296790297932,0.6472990621378252,0.7994529247870574,0.5270636391966209,0.25978285852282795,0.3614352674044605,0.972894170945796,0.5489351281442991,0.7597871531736982,0.8992778411250475,1.035733927284725
42.0,0.47380405807395715,0.8369574076660379,0.40346960104383733,0.3510819895973624,0.2730754113677845,0.7721943082144672,0.6021469648459857,0.7858061278639692,0.9117201691086525,0.799089132158036,0.6461563123107618,0.7983303871309765,0.5359494206700823,0.2775057216621639,0.3713728620543373,0.9624788594430372,0.5468765544527179,0.7602361110048238,0.8999818886329489,1.026467201548692
43.0,0.474229154200556,0.8370492638699277,0.40358653263156397,0.35119439670845876,0.27319494349324197,0.7720953087900266,0.6024199146761235,0.786075069620243,0.9118885082109401,0.7988615543048799,0.6488129071088925,0.7998604600570255,0.5260447474116572,0.2573634074319285,0.36043146913198865,0.9732308893191401,0.5490142059440997,0.7604631408171543,0.8995507870791977,1.030420141362743
44.0,0.47497669809088655,0.8371896747392099,0.40389877698502463,0.3515311711133175,0.27348836535709253,0.7720379933337715,0.6027353500892197,0.7864434116083439,0.9119201719944656,0.7985462565300522,0.649034865351573,0.7994291284043967,0.5306933296226345,0.2668736847289112,0.3655517879161529,0.9679938982549315,0.548682589364291,0.7604937515783674,0.8993747752022223,1.0341730096078199
45.0,0.4753611755043136,0.8372968345437318,0.40391343085240256,0.3515195398827831,0.2735215767726791,0.7718804760309167,0.6027217226380821,0.7864237720464103,0.9121037417774365,0.7983916288901179,0.6476352010715876,0.7995734780139401,0.528943486620667,0.26352467994056566,0.3635388130253606,0.9705116333647094,0.549042265808545,0.7605218114428127,0.8991656016672661,1.02814339827785
46.0,0.47571915232707596,0.8374228113660247,0.4041291547930306,0.3517171955421425,0.27374926362868146,0.7716435988655548,0.6030002837716296,0.7866730742407506,0.9120512360098182,0.7980779046205121,0.6484401119042273,0.7995724365148906,0.5319447875494071,0.2694545785521566,0.3669197784440935,0.9667465097354975,0.548799930615608,0.759736135238343,0.8987702126682635,1.0301840494767411
47.0,0.4761704019481622,0.8374605481578747,0.40439007098606605,0.35195803568230133,0.2740235919536875,0.7713674425763257,0.6031353558608461,0.7867620534805312,0.912252842125177,0.7979668784921806,0.6471784918115729,0.7990370807565952,0.5351422910930741,0.27598807146278953,0.37043058728929074,0.9636114576079221,0.5491749124404685,0.7610039309319191,0.8997778168915282,1.0293525128812664
48.0,0.4764593975610683,0.8375338756917463,0.4043034171631576,0.35189651376217984,0.27391930874691456,0.7715634373882749,0.60320950522733,0.7869508337595252,0.9123859101774615,0.7978354849635335,0.6464047026629525,0.7985567632884419,0.5301981489724188,0.2661460088686013,0.36489661947458435,0.969299957400024,0.5479300748178022,0.7593203390651984,0.8991579489769629,1.0333842953822088
49.0,0.4774224603754888,0.8376587191098083,0.4046331994390587,0.3522599830453805,0.2742240222845321,0.7715486075149782,0.6033626136489344,0.7870662662868081,0.9125257919553148,0.7975200347544981,0.6495385693414404,0.8002127550234901,0.5350405028081239,0.2759355085474034,0.37025173238666753,0.964162451309758,0.549771822284124,0.7610013800351514,0.8996757810208179,1.0263142587867604
50.0,0.4776737394645105,0.8377245317440797,0.4045666389985348,0.3522218002524854,0.27413743739330043,0.7717502136303369,0.6036191303762298,0.7871660673260216,0.9125065532007677,0.797397625204183,0.6498853552779759,0.8005974262207664,0.5327635868171281,0.271514430287971,0.36766174944475155,0.9670067012058089,0.5500371155479709,0.7611059668026294,0.8997982240656703,1.022272108636739
